language   ,word,subj,condition,error ,type  
english,69  ,19  ,A  ,4.715 ,target
english,70  ,19  ,A  ,9.591 ,target
english,71  ,19  ,A  ,16.38 ,foil  
english,0   ,19  ,B  ,40.32 ,foil  
english,1   ,19  ,B  ,15.117,target
english,2   ,19  ,B  ,15.018,target
english,3   ,19  ,B  ,21.742,foil  
english,4   ,19  ,B  ,17.075,target
english,5   ,19  ,B  ,25.11 ,foil  
english,6   ,19  ,B  ,25.396,target
english,7   ,19  ,B  ,60.977,foil  
english,8   ,19  ,B  ,45.606,foil  
english,9   ,19  ,B  ,12.763,target
english,10  ,19  ,B  ,19.719,foil  
english,11  ,19  ,B  ,7.557 ,target
english,12  ,19  ,B  ,46.049,foil  
english,13  ,19  ,B  ,6.769 ,target
english,14  ,19  ,B  ,28.44 ,foil  
english,15  ,19  ,B  ,5.255 ,target
english,16  ,19  ,B  ,9.636 ,target
english,17  ,19  ,B  ,17.214,foil  
english,18  ,19  ,B  ,12.783,target
english,19  ,19  ,B  ,38.568,foil  
english,20  ,19  ,B  ,37.588,foil  
english,21  ,19  ,B  ,6.443 ,target
english,22  ,19  ,B  ,8.501 ,target
english,23  ,19  ,B  ,18.134,foil  
english,24  ,19  ,B  ,18.19 ,foil  
english,25  ,19  ,B  ,3.617 ,target
english,26  ,19  ,B  ,16.566,foil  
english,27  ,19  ,B  ,7.247 ,target
english,28  ,19  ,B  ,18.392,foil  
english,29  ,19  ,B  ,10.383,target
english,30  ,19  ,B  ,5.22  ,target
english,31  ,19  ,B  ,36.696,foil  
english,32  ,19  ,B  ,5.854 ,target
english,33  ,19  ,B  ,35.142,foil  
english,34  ,19  ,B  ,11.521,foil  
english,35  ,19  ,B  ,8.633 ,target
english,36  ,19  ,B  ,8.5   ,target
english,37  ,19  ,B  ,24.932,foil  
english,38  ,19  ,B  ,17.012,foil  
english,39  ,19  ,B  ,11.779,target
english,40  ,19  ,B  ,16.261,foil  
english,41  ,19  ,B  ,4.654 ,target
english,42  ,19  ,B  ,26.318,foil  
english,43  ,19  ,B  ,7.153 ,target
english,44  ,19  ,B  ,4.672 ,target
english,45  ,19  ,B  ,29.849,foil  
english,46  ,19  ,B  ,6.186 ,target
english,47  ,19  ,B  ,12.731,foil  
english,48  ,19  ,B  ,7.003 ,target
english,49  ,19  ,B  ,22.014,foil  
english,50  ,19  ,B  ,4.844 ,target
english,51  ,19  ,B  ,13.526,foil  
english,52  ,19  ,B  ,16.852,foil  
english,53  ,19  ,B  ,3.433 ,target
english,54  ,19  ,B  ,24.458,foil  
english,55  ,19  ,B  ,6.445 ,target
english,56  ,19  ,B  ,6.245 ,target
english,57  ,19  ,B  ,27.925,foil  
english,58  ,19  ,B  ,11.082,foil  
english,59  ,19  ,B  ,10.691,target
english,60  ,19  ,B  ,8.05  ,target
english,61  ,19  ,B  ,18.115,foil  
english,62  ,19  ,B  ,4.465 ,target
english,63  ,19  ,B  ,17.149,foil  
english,64  ,19  ,B  ,5.343 ,target
english,65  ,19  ,B  ,16.862,foil  
english,66  ,19  ,B  ,22.885,foil  
english,67  ,19  ,B  ,5.515 ,target
english,68  ,19  ,B  ,21.329,foil  
english,69  ,19  ,B  ,8.985 ,target
english,70  ,19  ,B  ,11.632,target
english,71  ,19  ,B  ,12.091,foil  
english,0   ,20  ,A  ,37.722,foil  
english,1   ,20  ,A  ,22.183,target
english,2   ,20  ,A  ,16.905,target
english,3   ,20  ,A  ,32.109,foil  
english,4   ,20  ,A  ,15.37 ,target
english,5   ,20  ,A  ,28.625,foil  
english,6   ,20  ,A  ,23.383,target
english,7   ,20  ,A  ,45.842,foil  
english,8   ,20  ,A  ,36.555,foil  
english,9   ,20  ,A  ,22.734,target
english,10  ,20  ,A  ,30.862,foil  
english,11  ,20  ,A  ,15.037,target
english,12  ,20  ,A  ,33.991,foil  
english,13  ,20  ,A  ,7.166 ,target
english,14  ,20  ,A  ,16.919,foil  
english,15  ,20  ,A  ,3.925 ,target
english,16  ,20  ,A  ,13.686,target
english,17  ,20  ,A  ,17.73 ,foil  
english,18  ,20  ,A  ,7.86  ,target
english,19  ,20  ,A  ,33.024,foil  
english,20  ,20  ,A  ,30.825,foil  
english,21  ,20  ,A  ,23.063,target
english,22  ,20  ,A  ,18.342,target
english,23  ,20  ,A  ,22.793,foil  
english,24  ,20  ,A  ,23.744,foil  
english,25  ,20  ,A  ,4.265 ,target
english,26  ,20  ,A  ,14.013,foil  
english,27  ,20  ,A  ,10.165,target
english,28  ,20  ,A  ,17.298,foil  
english,29  ,20  ,A  ,4.562 ,target
english,30  ,20  ,A  ,13.142,target
english,31  ,20  ,A  ,25.602,foil  
english,32  ,20  ,A  ,14.82 ,target
english,33  ,20  ,A  ,34.531,foil  
english,34  ,20  ,A  ,18.7  ,foil  
english,35  ,20  ,A  ,11.008,target
english,36  ,20  ,A  ,9.39  ,target
english,37  ,20  ,A  ,13.04 ,foil  
english,38  ,20  ,A  ,11.215,foil  
english,39  ,20  ,A  ,4.638 ,target
english,40  ,20  ,A  ,13.867,foil  
english,41  ,20  ,A  ,14.0  ,target
english,42  ,20  ,A  ,21.751,foil  
english,43  ,20  ,A  ,12.868,target
english,44  ,20  ,A  ,5.722 ,target
english,45  ,20  ,A  ,28.852,foil  
english,46  ,20  ,A  ,7.54  ,target
english,47  ,20  ,A  ,17.305,foil  
english,48  ,20  ,A  ,5.107 ,target
english,49  ,20  ,A  ,10.579,foil  
english,50  ,20  ,A  ,10.906,target
english,51  ,20  ,A  ,9.047 ,foil  
english,52  ,20  ,A  ,13.891,foil  
english,53  ,20  ,A  ,11.199,target
english,54  ,20  ,A  ,16.52 ,foil  
english,55  ,20  ,A  ,4.738 ,target
english,56  ,20  ,A  ,6.625 ,target
english,57  ,20  ,A  ,23.627,foil  
english,58  ,20  ,A  ,11.81 ,foil  
english,59  ,20  ,A  ,12.166,target
english,60  ,20  ,A  ,12.565,target
english,61  ,20  ,A  ,9.598 ,foil  
english,62  ,20  ,A  ,10.534,target
english,63  ,20  ,A  ,8.196 ,foil  
english,64  ,20  ,A  ,6.412 ,target
english,65  ,20  ,A  ,10.891,foil  
english,66  ,20  ,A  ,18.762,foil  
english,67  ,20  ,A  ,11.343,target
english,68  ,20  ,A  ,21.281,foil  
english,69  ,20  ,A  ,10.719,target
english,70  ,20  ,A  ,6.332 ,target
english,71  ,20  ,A  ,14.869,foil  
english,0   ,20  ,B  ,35.993,foil  
english,1   ,20  ,B  ,11.114,target
english,2   ,20  ,B  ,10.967,target
english,3   ,20  ,B  ,42.488,foil  
english,4   ,20  ,B  ,13.007,target
english,5   ,20  ,B  ,28.36 ,foil  
english,6   ,20  ,B  ,30.004,target
english,7   ,20  ,B  ,55.785,foil  
english,8   ,20  ,B  ,46.051,foil  
english,9   ,20  ,B  ,10.573,target
english,10  ,20  ,B  ,24.42 ,foil  
english,11  ,20  ,B  ,18.11 ,target
english,12  ,20  ,B  ,28.51 ,foil  
english,13  ,20  ,B  ,1.494 ,target
english,14  ,20  ,B  ,31.876,foil  
english,15  ,20  ,B  ,6.76  ,target
english,16  ,20  ,B  ,5.292 ,target
english,17  ,20  ,B  ,14.847,foil  
english,18  ,20  ,B  ,7.222 ,target
english,19  ,20  ,B  ,36.199,foil  
english,20  ,20  ,B  ,30.544,foil  
english,21  ,20  ,B  ,11.037,target
english,22  ,20  ,B  ,9.895 ,target
english,23  ,20  ,B  ,28.228,foil  
english,24  ,20  ,B  ,14.784,foil  
english,25  ,20  ,B  ,2.827 ,target
english,26  ,20  ,B  ,23.307,foil  
english,27  ,20  ,B  ,12.654,target
english,28  ,20  ,B  ,17.008,foil  
english,29  ,20  ,B  ,8.574 ,target
english,30  ,20  ,B  ,11.191,target
english,31  ,20  ,B  ,35.201,foil  
english,32  ,20  ,B  ,6.783 ,target
english,33  ,20  ,B  ,24.08 ,foil  
english,34  ,20  ,B  ,18.935,foil  
english,35  ,20  ,B  ,5.446 ,target
english,36  ,20  ,B  ,5.036 ,target
english,37  ,20  ,B  ,12.388,foil  
english,38  ,20  ,B  ,21.747,foil  
english,39  ,20  ,B  ,10.196,target
english,40  ,20  ,B  ,13.273,foil  
english,41  ,20  ,B  ,13.237,target
english,42  ,20  ,B  ,24.535,foil  
english,43  ,20  ,B  ,6.579 ,target
english,44  ,20  ,B  ,2.607 ,target
english,45  ,20  ,B  ,18.785,foil  
english,46  ,20  ,B  ,6.433 ,target
english,47  ,20  ,B  ,17.327,foil  
english,48  ,20  ,B  ,11.639,target
english,49  ,20  ,B  ,11.696,foil  
english,50  ,20  ,B  ,10.011,target
english,51  ,20  ,B  ,15.822,foil  
english,52  ,20  ,B  ,12.023,foil  
english,53  ,20  ,B  ,5.704 ,target
english,54  ,20  ,B  ,17.954,foil  
english,55  ,20  ,B  ,15.87 ,target
english,56  ,20  ,B  ,3.631 ,target
english,57  ,20  ,B  ,14.142,foil  
english,58  ,20  ,B  ,14.541,foil  
english,59  ,20  ,B  ,10.286,target
english,60  ,20  ,B  ,12.38 ,target
english,61  ,20  ,B  ,11.388,foil  
english,62  ,20  ,B  ,5.191 ,target
english,63  ,20  ,B  ,15.017,foil  
english,64  ,20  ,B  ,4.13  ,target
english,65  ,20  ,B  ,12.0  ,foil  
english,66  ,20  ,B  ,17.241,foil  
english,67  ,20  ,B  ,12.568,target
english,68  ,20  ,B  ,13.173,foil  
english,69  ,20  ,B  ,7.525 ,target
english,70  ,20  ,B  ,13.808,target
english,71  ,20  ,B  ,18.545,foil  
english,0   ,21  ,A  ,48.873,foil  
english,1   ,21  ,A  ,12.231,target
english,2   ,21  ,A  ,13.757,target
english,3   ,21  ,A  ,23.036,foil  
english,4   ,21  ,A  ,13.911,target
english,5   ,21  ,A  ,19.249,foil  
english,6   ,21  ,A  ,8.665 ,target
english,7   ,21  ,A  ,50.492,foil  
english,8   ,21  ,A  ,36.503,foil  
english,9   ,21  ,A  ,9.428 ,target
english,10  ,21  ,A  ,45.355,foil  
english,11  ,21  ,A  ,8.799 ,target
english,12  ,21  ,A  ,29.769,foil  
english,13  ,21  ,A  ,5.739 ,target
english,14  ,21  ,A  ,21.148,foil  
english,15  ,21  ,A  ,4.824 ,target
english,16  ,21  ,A  ,13.768,target
english,17  ,21  ,A  ,15.443,foil  
english,18  ,21  ,A  ,7.814 ,target
english,19  ,21  ,A  ,30.053,foil  
english,20  ,21  ,A  ,25.865,foil  
english,21  ,21  ,A  ,6.519 ,target
english,22  ,21  ,A  ,10.963,target
english,23  ,21  ,A  ,26.349,foil  
english,24  ,21  ,A  ,17.851,foil  
english,25  ,21  ,A  ,2.89  ,target
english,26  ,21  ,A  ,16.229,foil  
english,27  ,21  ,A  ,6.36  ,target
english,28  ,21  ,A  ,12.836,foil  
english,29  ,21  ,A  ,3.079 ,target
english,30  ,21  ,A  ,4.87  ,target
english,31  ,21  ,A  ,24.211,foil  
english,32  ,21  ,A  ,3.954 ,target
english,33  ,21  ,A  ,23.157,foil  
english,34  ,21  ,A  ,22.811,foil  
english,35  ,21  ,A  ,13.725,target
english,36  ,21  ,A  ,9.909 ,target
english,37  ,21  ,A  ,17.219,foil  
english,38  ,21  ,A  ,25.565,foil  
english,39  ,21  ,A  ,9.399 ,target
english,40  ,21  ,A  ,8.426 ,foil  
english,41  ,21  ,A  ,7.699 ,target
english,42  ,21  ,A  ,21.155,foil  
english,43  ,21  ,A  ,6.491 ,target
english,44  ,21  ,A  ,5.377 ,target
english,45  ,21  ,A  ,19.459,foil  
english,46  ,21  ,A  ,5.608 ,target
english,47  ,21  ,A  ,18.621,foil  
english,48  ,21  ,A  ,8.856 ,target
english,49  ,21  ,A  ,15.523,foil  
english,50  ,21  ,A  ,10.924,target
english,51  ,21  ,A  ,22.351,foil  
english,52  ,21  ,A  ,11.214,foil  
english,53  ,21  ,A  ,7.006 ,target
english,54  ,21  ,A  ,30.093,foil  
english,55  ,21  ,A  ,10.636,target
english,56  ,21  ,A  ,4.755 ,target
english,57  ,21  ,A  ,21.11 ,foil  
english,58  ,21  ,A  ,12.016,foil  
english,59  ,21  ,A  ,7.919 ,target
english,60  ,21  ,A  ,8.182 ,target
english,61  ,21  ,A  ,12.395,foil  
english,62  ,21  ,A  ,15.458,target
english,63  ,21  ,A  ,18.342,foil  
english,64  ,21  ,A  ,8.004 ,target
english,65  ,21  ,A  ,7.547 ,foil  
english,66  ,21  ,A  ,26.228,foil  
english,67  ,21  ,A  ,17.926,target
english,68  ,21  ,A  ,17.869,foil  
english,69  ,21  ,A  ,7.632 ,target
english,70  ,21  ,A  ,10.836,target
english,71  ,21  ,A  ,19.996,foil  
english,0   ,21  ,B  ,43.864,foil  
english,1   ,21  ,B  ,14.037,target
english,2   ,21  ,B  ,13.602,target
english,3   ,21  ,B  ,29.544,foil  
english,4   ,21  ,B  ,16.695,target
english,5   ,21  ,B  ,26.039,foil  
english,6   ,21  ,B  ,16.191,target
english,7   ,21  ,B  ,48.637,foil  
english,8   ,21  ,B  ,59.891,foil  
english,9   ,21  ,B  ,10.858,target
english,10  ,21  ,B  ,20.277,foil  
english,11  ,21  ,B  ,6.902 ,target
english,12  ,21  ,B  ,31.748,foil  
english,13  ,21  ,B  ,6.361 ,target
english,14  ,21  ,B  ,22.641,foil  
english,15  ,21  ,B  ,6.687 ,target
english,16  ,21  ,B  ,8.612 ,target
english,17  ,21  ,B  ,16.553,foil  
english,18  ,21  ,B  ,9.088 ,target
english,19  ,21  ,B  ,45.747,foil  
english,20  ,21  ,B  ,42.739,foil  
english,21  ,21  ,B  ,9.506 ,target
english,22  ,21  ,B  ,8.996 ,target
english,23  ,21  ,B  ,17.713,foil  
english,24  ,21  ,B  ,17.418,foil  
english,25  ,21  ,B  ,4.275 ,target
english,26  ,21  ,B  ,22.816,foil  
english,27  ,21  ,B  ,10.525,target
english,28  ,21  ,B  ,16.32 ,foil  
english,29  ,21  ,B  ,8.466 ,target
english,30  ,21  ,B  ,3.157 ,target
english,31  ,21  ,B  ,43.15 ,foil  
english,32  ,21  ,B  ,5.597 ,target
english,33  ,21  ,B  ,35.12 ,foil  
english,34  ,21  ,B  ,12.54 ,foil  
english,35  ,21  ,B  ,5.765 ,target
english,36  ,21  ,B  ,6.117 ,target
english,37  ,21  ,B  ,13.932,foil  
english,38  ,21  ,B  ,16.179,foil  
english,39  ,21  ,B  ,8.032 ,target
english,40  ,21  ,B  ,14.487,foil  
english,41  ,21  ,B  ,5.078 ,target
english,42  ,21  ,B  ,29.888,foil  
english,43  ,21  ,B  ,6.518 ,target
english,44  ,21  ,B  ,2.665 ,target
english,45  ,21  ,B  ,22.468,foil  
english,46  ,21  ,B  ,6.747 ,target
english,47  ,21  ,B  ,11.811,foil  
english,48  ,21  ,B  ,5.78  ,target
english,49  ,21  ,B  ,11.272,foil  
english,50  ,21  ,B  ,4.651 ,target
english,51  ,21  ,B  ,17.947,foil  
english,52  ,21  ,B  ,13.149,foil  
english,53  ,21  ,B  ,3.552 ,target
english,54  ,21  ,B  ,29.559,foil  
english,55  ,21  ,B  ,16.194,target
english,56  ,21  ,B  ,5.934 ,target
english,57  ,21  ,B  ,18.599,foil  
english,58  ,21  ,B  ,9.582 ,foil  
english,59  ,21  ,B  ,10.245,target
english,60  ,21  ,B  ,3.576 ,target
english,61  ,21  ,B  ,9.054 ,foil  
english,62  ,21  ,B  ,4.799 ,target
english,63  ,21  ,B  ,13.592,foil  
english,64  ,21  ,B  ,4.424 ,target
english,65  ,21  ,B  ,11.953,foil  
english,66  ,21  ,B  ,29.305,foil  
english,67  ,21  ,B  ,10.417,target
english,68  ,21  ,B  ,13.799,foil  
english,69  ,21  ,B  ,15.138,target
english,70  ,21  ,B  ,10.653,target
english,71  ,21  ,B  ,12.024,foil  
english,0   ,22  ,A  ,56.448,foil  
english,1   ,22  ,A  ,23.056,target
english,2   ,22  ,A  ,18.452,target
english,3   ,22  ,A  ,36.007,foil  
english,4   ,22  ,A  ,17.103,target
english,5   ,22  ,A  ,22.803,foil  
english,6   ,22  ,A  ,40.068,target
english,7   ,22  ,A  ,51.04 ,foil  
english,8   ,22  ,A  ,31.216,foil  
english,9   ,22  ,A  ,11.795,target
english,10  ,22  ,A  ,26.397,foil  
english,11  ,22  ,A  ,11.818,target
english,12  ,22  ,A  ,34.04 ,foil  
english,13  ,22  ,A  ,8.511 ,target
english,14  ,22  ,A  ,15.881,foil  
english,15  ,22  ,A  ,4.146 ,target
english,16  ,22  ,A  ,12.163,target
english,17  ,22  ,A  ,13.142,foil  
english,18  ,22  ,A  ,15.66 ,target
english,19  ,22  ,A  ,48.482,foil  
english,20  ,22  ,A  ,22.289,foil  
english,21  ,22  ,A  ,11.801,target
english,22  ,22  ,A  ,13.544,target
english,23  ,22  ,A  ,20.888,foil  
english,24  ,22  ,A  ,18.203,foil  
english,25  ,22  ,A  ,4.192 ,target
english,26  ,22  ,A  ,18.308,foil  
english,27  ,22  ,A  ,6.43  ,target
english,28  ,22  ,A  ,20.017,foil  
english,29  ,22  ,A  ,16.781,target
english,30  ,22  ,A  ,6.744 ,target
english,31  ,22  ,A  ,35.689,foil  
english,32  ,22  ,A  ,5.352 ,target
english,33  ,22  ,A  ,23.002,foil  
english,34  ,22  ,A  ,18.226,foil  
english,35  ,22  ,A  ,7.379 ,target
english,36  ,22  ,A  ,5.625 ,target
english,37  ,22  ,A  ,13.213,foil  
english,38  ,22  ,A  ,17.182,foil  
english,39  ,22  ,A  ,9.707 ,target
english,40  ,22  ,A  ,16.412,foil  
english,41  ,22  ,A  ,22.677,target
english,42  ,22  ,A  ,32.796,foil  
english,43  ,22  ,A  ,4.17  ,target
english,44  ,22  ,A  ,5.497 ,target
english,45  ,22  ,A  ,18.275,foil  
english,46  ,22  ,A  ,8.001 ,target
english,47  ,22  ,A  ,13.236,foil  
english,48  ,22  ,A  ,9.169 ,target
english,49  ,22  ,A  ,11.191,foil  
english,50  ,22  ,A  ,11.543,target
english,51  ,22  ,A  ,14.475,foil  
english,52  ,22  ,A  ,13.517,foil  
english,53  ,22  ,A  ,10.01 ,target
english,54  ,22  ,A  ,28.073,foil  
english,55  ,22  ,A  ,5.394 ,target
english,56  ,22  ,A  ,5.521 ,target
english,57  ,22  ,A  ,14.58 ,foil  
english,58  ,22  ,A  ,12.71 ,foil  
english,59  ,22  ,A  ,8.43  ,target
english,60  ,22  ,A  ,13.942,target
english,61  ,22  ,A  ,5.894 ,foil  
english,62  ,22  ,A  ,8.121 ,target
english,63  ,22  ,A  ,11.959,foil  
english,64  ,22  ,A  ,7.42  ,target
english,65  ,22  ,A  ,13.322,foil  
english,66  ,22  ,A  ,31.158,foil  
english,67  ,22  ,A  ,15.988,target
english,68  ,22  ,A  ,15.498,foil  
english,69  ,22  ,A  ,9.316 ,target
english,70  ,22  ,A  ,10.308,target
english,71  ,22  ,A  ,12.325,foil  
english,0   ,22  ,B  ,31.586,foil  
english,1   ,22  ,B  ,20.614,target
english,2   ,22  ,B  ,21.482,target
english,3   ,22  ,B  ,41.08 ,foil  
english,4   ,22  ,B  ,14.053,target
english,5   ,22  ,B  ,23.379,foil  
english,6   ,22  ,B  ,10.629,target
english,7   ,22  ,B  ,52.101,foil  
english,8   ,22  ,B  ,49.183,foil  
english,9   ,22  ,B  ,9.736 ,target
english,10  ,22  ,B  ,16.436,foil  
english,11  ,22  ,B  ,14.317,target
english,12  ,22  ,B  ,14.696,foil  
english,13  ,22  ,B  ,13.979,target
english,14  ,22  ,B  ,27.243,foil  
english,15  ,22  ,B  ,3.731 ,target
english,16  ,22  ,B  ,8.435 ,target
english,17  ,22  ,B  ,16.211,foil  
english,18  ,22  ,B  ,13.304,target
english,19  ,22  ,B  ,41.804,foil  
english,20  ,22  ,B  ,41.462,foil  
english,21  ,22  ,B  ,13.199,target
english,22  ,22  ,B  ,9.801 ,target
english,23  ,22  ,B  ,17.787,foil  
english,24  ,22  ,B  ,9.783 ,foil  
english,25  ,22  ,B  ,6.391 ,target
english,26  ,22  ,B  ,20.971,foil  
english,27  ,22  ,B  ,6.724 ,target
english,28  ,22  ,B  ,16.235,foil  
english,29  ,22  ,B  ,11.636,target
english,30  ,22  ,B  ,15.807,target
english,31  ,22  ,B  ,38.503,foil  
english,32  ,22  ,B  ,7.387 ,target
english,33  ,22  ,B  ,35.829,foil  
english,34  ,22  ,B  ,13.119,foil  
english,35  ,22  ,B  ,6.308 ,target
english,36  ,22  ,B  ,5.301 ,target
english,37  ,22  ,B  ,9.194 ,foil  
english,38  ,22  ,B  ,17.581,foil  
english,39  ,22  ,B  ,11.288,target
english,40  ,22  ,B  ,14.809,foil  
english,41  ,22  ,B  ,16.061,target
english,42  ,22  ,B  ,36.489,foil  
english,43  ,22  ,B  ,5.059 ,target
english,44  ,22  ,B  ,5.055 ,target
english,45  ,22  ,B  ,33.408,foil  
english,46  ,22  ,B  ,6.639 ,target
english,47  ,22  ,B  ,13.903,foil  
english,48  ,22  ,B  ,13.324,target
english,49  ,22  ,B  ,8.641 ,foil  
english,50  ,22  ,B  ,12.529,target
english,51  ,22  ,B  ,13.831,foil  
english,52  ,22  ,B  ,12.617,foil  
english,53  ,22  ,B  ,4.234 ,target
english,54  ,22  ,B  ,34.337,foil  
english,55  ,22  ,B  ,9.543 ,target
english,56  ,22  ,B  ,6.436 ,target
english,57  ,22  ,B  ,29.062,foil  
english,58  ,22  ,B  ,14.279,foil  
english,59  ,22  ,B  ,6.61  ,target
english,60  ,22  ,B  ,12.781,target
english,61  ,22  ,B  ,6.975 ,foil  
english,62  ,22  ,B  ,4.371 ,target
english,63  ,22  ,B  ,14.231,foil  
english,64  ,22  ,B  ,5.493 ,target
english,65  ,22  ,B  ,15.22 ,foil  
english,66  ,22  ,B  ,32.362,foil  
english,67  ,22  ,B  ,7.415 ,target
english,68  ,22  ,B  ,22.608,foil  
english,69  ,22  ,B  ,6.749 ,target
english,70  ,22  ,B  ,14.866,target
english,71  ,22  ,B  ,15.242,foil  
english,0   ,23  ,A  ,39.29 ,foil  
english,1   ,23  ,A  ,16.233,target
english,2   ,23  ,A  ,15.532,target
english,3   ,23  ,A  ,36.569,foil  
english,4   ,23  ,A  ,18.198,target
english,5   ,23  ,A  ,28.375,foil  
english,6   ,23  ,A  ,10.854,target
english,7   ,23  ,A  ,45.43 ,foil  
english,8   ,23  ,A  ,21.98 ,foil  
english,9   ,23  ,A  ,26.449,target
english,10  ,23  ,A  ,37.116,foil  
english,11  ,23  ,A  ,11.776,target
english,12  ,23  ,A  ,27.661,foil  
english,13  ,23  ,A  ,7.813 ,target
english,14  ,23  ,A  ,22.007,foil  
english,15  ,23  ,A  ,4.504 ,target
english,16  ,23  ,A  ,15.069,target
english,17  ,23  ,A  ,17.099,foil  
english,18  ,23  ,A  ,8.397 ,target
english,19  ,23  ,A  ,33.15 ,foil  
english,20  ,23  ,A  ,22.923,foil  
english,21  ,23  ,A  ,16.103,target
english,22  ,23  ,A  ,9.499 ,target
english,23  ,23  ,A  ,33.343,foil  
english,24  ,23  ,A  ,21.356,foil  
english,25  ,23  ,A  ,5.117 ,target
english,26  ,23  ,A  ,15.526,foil  
english,27  ,23  ,A  ,11.548,target
english,28  ,23  ,A  ,16.452,foil  
english,29  ,23  ,A  ,5.274 ,target
english,30  ,23  ,A  ,10.198,target
english,31  ,23  ,A  ,31.581,foil  
english,32  ,23  ,A  ,4.009 ,target
english,33  ,23  ,A  ,22.536,foil  
english,34  ,23  ,A  ,24.657,foil  
english,35  ,23  ,A  ,10.528,target
english,36  ,23  ,A  ,9.659 ,target
english,37  ,23  ,A  ,20.401,foil  
english,38  ,23  ,A  ,13.839,foil  
english,39  ,23  ,A  ,7.904 ,target
english,40  ,23  ,A  ,15.48 ,foil  
english,41  ,23  ,A  ,15.759,target
english,42  ,23  ,A  ,29.589,foil  
english,43  ,23  ,A  ,4.718 ,target
english,44  ,23  ,A  ,5.447 ,target
english,45  ,23  ,A  ,24.93 ,foil  
english,46  ,23  ,A  ,5.984 ,target
english,47  ,23  ,A  ,21.639,foil  
english,48  ,23  ,A  ,7.857 ,target
english,49  ,23  ,A  ,17.028,foil  
english,50  ,23  ,A  ,8.395 ,target
english,51  ,23  ,A  ,14.356,foil  
english,52  ,23  ,A  ,11.581,foil  
english,53  ,23  ,A  ,7.067 ,target
english,54  ,23  ,A  ,24.394,foil  
english,55  ,23  ,A  ,5.33  ,target
english,56  ,23  ,A  ,5.588 ,target
english,57  ,23  ,A  ,26.372,foil  
english,58  ,23  ,A  ,17.707,foil  
english,59  ,23  ,A  ,10.66 ,target
english,60  ,23  ,A  ,9.584 ,target
english,61  ,23  ,A  ,14.209,foil  
english,62  ,23  ,A  ,2.659 ,target
english,63  ,23  ,A  ,11.256,foil  
english,64  ,23  ,A  ,6.083 ,target
english,65  ,23  ,A  ,12.212,foil  
english,66  ,23  ,A  ,22.74 ,foil  
english,67  ,23  ,A  ,7.454 ,target
english,68  ,23  ,A  ,22.885,foil  
